label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83
B,0.869068563,0.724972129,0.779498518,0.641240716,0.739108384,0.522604048,0.701265097,0.443964392,0.653710425,0.378985524,0.80515343,0.398987085,0.742630601,0.321242332,0.682006001,0.31584692,0.631363869,0.323640674,0.829512358,0.389824063,0.751386046,0.294115245,0.682525754,0.295764506,0.627202809,0.313388079,0.845155299,0.403503478,0.763995349,0.307583809,0.690670192,0.312649995,0.634588718,0.328063011,0.848420739,0.434070528,0.769007385,0.37356028,0.709593773,0.361314297,0.662843108,0.352009147,0.235225171,0.657030106,0.359312743,0.567792773,0.429169565,0.46421206,0.490676254,0.40887627,0.552789688,0.37450853,0.320912689,0.308200032,0.445686311,0.2557365,0.526766896,0.293358564,0.582345366,0.337959468,0.301866323,0.303657711,0.457172632,0.236661971,0.546289265,0.288409293,0.595489085,0.346125454,0.303197026,0.324768037,0.444862634,0.235393256,0.538470387,0.281856179,0.588277578,0.335352123,0.321039319,0.363411844,0.432556152,0.278012812,0.505565703,0.296958119,0.550552547,0.330648124
B,0.868708968,0.71559912,0.77898258,0.631492376,0.738335609,0.517669499,0.700205445,0.44001779,0.652858615,0.376190335,0.801400244,0.400565326,0.742100537,0.318022966,0.681107879,0.313170135,0.630676806,0.324989736,0.824565768,0.389098406,0.750176907,0.286732227,0.682319283,0.290242583,0.6289078,0.313505739,0.83964771,0.398380458,0.76061517,0.297548205,0.687744856,0.304921031,0.632567048,0.325419068,0.843468726,0.423655242,0.761312544,0.363512933,0.701051652,0.356254011,0.654582262,0.35358566,0.23502776,0.656585097,0.358366132,0.567266464,0.425774276,0.463087738,0.485384226,0.405663639,0.546578825,0.369743228,0.318897039,0.308695048,0.442121536,0.254389644,0.523882508,0.288352817,0.57965517,0.332804292,0.302158743,0.302452803,0.454742134,0.23520039,0.543691218,0.283320069,0.592934549,0.340780318,0.304275304,0.321590096,0.443884075,0.233238116,0.536362827,0.276832223,0.586022735,0.329461426,0.321974009,0.35840705,0.430718422,0.272145629,0.503384233,0.286998749,0.54885006,0.31843254
B,0.865886092,0.708496332,0.780177295,0.631685853,0.737508893,0.514273524,0.699432731,0.434713542,0.653473258,0.371995091,0.796325386,0.396595776,0.74031657,0.316172689,0.679583907,0.313434899,0.629383385,0.326161534,0.818227887,0.384715199,0.74738425,0.287550747,0.681406975,0.290759325,0.627854347,0.311646223,0.834457099,0.392040223,0.757016659,0.297641218,0.686136007,0.30465138,0.630084276,0.323372662,0.841438293,0.415416658,0.757460058,0.360989749,0.697995663,0.354904503,0.651177347,0.351512074,0.234698638,0.654454589,0.354526639,0.571819425,0.420298398,0.466130048,0.478682697,0.405558646,0.539558053,0.367283881,0.319795966,0.310418874,0.444082856,0.255213916,0.526937783,0.287623376,0.581428468,0.330881238,0.301754564,0.304125845,0.453672856,0.235234976,0.543780565,0.28268528,0.591967344,0.339329183,0.303038239,0.322120011,0.442645609,0.233685374,0.535996675,0.277589083,0.584557831,0.330701977,0.320240766,0.355602324,0.431489229,0.267384231,0.504480243,0.287629038,0.548176527,0.324766994
B,0.866359115,0.70814395,0.77956152,0.631186247,0.736364365,0.514404237,0.698374391,0.434235185,0.653574347,0.369147629,0.794184148,0.398578107,0.738762975,0.319204599,0.678882122,0.315880835,0.629013121,0.328741044,0.817703784,0.385647058,0.748636603,0.288355172,0.683645189,0.291468263,0.629944146,0.314264834,0.835221887,0.392076463,0.758541286,0.298041523,0.687967837,0.304939389,0.631471515,0.325240135,0.843113661,0.414985895,0.757674694,0.361980438,0.697422206,0.355979353,0.649163604,0.35359019,0.236230969,0.651992321,0.3550134,0.571374476,0.42138496,0.466072232,0.483619273,0.406014413,0.545995355,0.368615597,0.320529401,0.309394896,0.443379045,0.257078886,0.526462555,0.288228244,0.582425058,0.331327081,0.303787559,0.301491439,0.455846369,0.2361314,0.54589057,0.282761544,0.594415665,0.338806689,0.305143327,0.31884259,0.4456155,0.233744398,0.53899014,0.278730601,0.587845862,0.332629412,0.322389454,0.352734089,0.435340464,0.269019723,0.509679794,0.291445553,0.554718614,0.330265373
B,0.867832899,0.710846782,0.781491697,0.626608551,0.735438049,0.511430621,0.695892334,0.437668353,0.650673747,0.373883724,0.796324313,0.399407089,0.740433693,0.325006962,0.682220936,0.321109831,0.630997777,0.332299054,0.81818527,0.387505472,0.74764806,0.297468841,0.683506787,0.293358922,0.627964556,0.310151339,0.835648537,0.394838333,0.756389499,0.307262987,0.688058376,0.310881317,0.631654859,0.326369256,0.84423089,0.417826504,0.758326173,0.36491248,0.698569417,0.358777821,0.650062382,0.356042981,0.236516073,0.654595435,0.355752677,0.573541045,0.423885912,0.464575708,0.488147408,0.404932648,0.551676154,0.370025575,0.321796864,0.310228765,0.442662269,0.258980691,0.525529623,0.28918767,0.583373547,0.332929194,0.304977179,0.302086055,0.455736399,0.238321349,0.545796394,0.283338189,0.597544909,0.338593185,0.305495977,0.319527715,0.445601404,0.236262411,0.539434552,0.27873534,0.591893971,0.330299824,0.32153675,0.354068339,0.435142845,0.277132362,0.510945201,0.295053363,0.560123086,0.327386469
B,0.882296562,0.692349553,0.792075694,0.611687243,0.743375361,0.502337515,0.699703276,0.429018497,0.650596857,0.376077503,0.814053595,0.386554271,0.749201238,0.293431759,0.68308109,0.290033281,0.62842381,0.30640161,0.835830688,0.373988509,0.758918345,0.262460172,0.684218109,0.261692464,0.626711011,0.284562111,0.847492337,0.382963568,0.757634699,0.287194908,0.683247387,0.296082616,0.627796173,0.317274004,0.848085344,0.407176912,0.757490158,0.350982547,0.696699917,0.353995502,0.650561512,0.361524522,0.232769504,0.641426682,0.35710603,0.558773994,0.429928899,0.460416108,0.496477455,0.412269652,0.561077058,0.384048462,0.329769641,0.298528522,0.441105217,0.240368947,0.523005307,0.274089277,0.58274436,0.318406433,0.310143173,0.295846164,0.457679003,0.227585688,0.543795586,0.27837348,0.592645049,0.333184808,0.307556331,0.31915158,0.446577072,0.235841036,0.533485413,0.284133464,0.582058191,0.335869968,0.32142368,0.360037893,0.4336119,0.289767325,0.496858746,0.314320177,0.534985721,0.347612292
B,0.882199764,0.702957273,0.793796301,0.620490253,0.744106114,0.508169949,0.696866333,0.441342831,0.641779363,0.397008181,0.81525737,0.380541265,0.747384012,0.302025527,0.680447698,0.300450921,0.625563383,0.319414914,0.838317871,0.37212038,0.754972458,0.274906874,0.680264294,0.277409256,0.620294809,0.299182057,0.852482855,0.387005508,0.759751976,0.293054014,0.681364059,0.300627857,0.61929822,0.318312287,0.851209641,0.422303289,0.756059766,0.367049158,0.69250977,0.364770234,0.641905427,0.365249634,0.234264329,0.650991619,0.359568,0.577720284,0.433775902,0.480394453,0.49778375,0.426672578,0.560127258,0.395156235,0.333807021,0.31527397,0.442635745,0.242166564,0.52553457,0.272607177,0.585344076,0.315518111,0.314532518,0.312852919,0.459974825,0.231392279,0.545220733,0.277147651,0.594962299,0.325393975,0.314287752,0.337117136,0.448897392,0.241921559,0.54094857,0.281663656,0.596752644,0.327647805,0.331471026,0.382032633,0.446919322,0.315980256,0.521713257,0.327264011,0.57245928,0.347027868
B,0.882815659,0.698314846,0.792556286,0.615415931,0.742464483,0.504936337,0.694782376,0.43988654,0.640378892,0.396746665,0.816882432,0.380232096,0.750045657,0.301062495,0.684890091,0.302068353,0.632127702,0.323270261,0.839741647,0.37084946,0.757615387,0.270751894,0.683700562,0.273364425,0.624303341,0.296913683,0.852872968,0.38577193,0.761264265,0.290834725,0.6842224,0.298965335,0.623254418,0.319075823,0.848848343,0.421101242,0.754243731,0.364931345,0.691029668,0.3618339,0.640176713,0.362343669,0.229689389,0.651555777,0.361928344,0.573419094,0.431730241,0.476082504,0.495699197,0.424124449,0.558304071,0.391780704,0.334797382,0.309812307,0.446808606,0.245471731,0.529544592,0.27323252,0.58735162,0.315882295,0.315906405,0.308617651,0.462736964,0.229303777,0.547906518,0.275076687,0.597405493,0.325198114,0.315327734,0.336639941,0.451357991,0.235954836,0.541214943,0.279616147,0.594801664,0.328181148,0.33163628,0.387338579,0.446196854,0.324766517,0.521227002,0.333766997,0.573792934,0.349991024
B,0.87806654,0.695052862,0.791451097,0.611508429,0.741844237,0.502922416,0.693576097,0.435443252,0.637900949,0.394289911,0.813696384,0.37805599,0.746473372,0.290113807,0.681558013,0.28951484,0.63048023,0.310345024,0.835764527,0.370347679,0.753820479,0.268837363,0.680797458,0.275423467,0.624464929,0.300648689,0.847909868,0.384851664,0.75837189,0.288144499,0.682758331,0.293921769,0.623803556,0.311928809,0.844875395,0.418429226,0.751966655,0.364694476,0.691500545,0.362414062,0.644054055,0.364602268,0.233305469,0.649188995,0.364501566,0.574937224,0.433883667,0.47802788,0.496799499,0.422091097,0.559862137,0.38769725,0.33394292,0.30604282,0.449706167,0.2461835,0.532748759,0.279169023,0.589038968,0.326376051,0.31632486,0.30396843,0.465189844,0.225500211,0.550492525,0.273110986,0.598197818,0.326162755,0.317655057,0.330674887,0.454851627,0.230339631,0.544349968,0.276367009,0.595217586,0.330312669,0.3360897,0.380178094,0.452630937,0.315310121,0.526169479,0.329246879,0.5750916,0.353060126
B,0.877548218,0.696417749,0.787582695,0.611885428,0.739843965,0.503905654,0.692637682,0.440110356,0.637489736,0.400907278,0.814217925,0.37737906,0.745457649,0.297186971,0.679652989,0.298361897,0.628668785,0.320927858,0.837722898,0.371224314,0.752012193,0.271757424,0.677776277,0.280294657,0.621119499,0.307941139,0.851079822,0.387336612,0.760520935,0.286744177,0.681744695,0.294516385,0.62110579,0.315063238,0.845512688,0.422377318,0.747805059,0.366719544,0.684328556,0.364103496,0.634815156,0.366084486,0.23523201,0.654983044,0.3646231,0.582670808,0.431856036,0.485766768,0.494679779,0.428625554,0.558556437,0.391279608,0.336618841,0.309759557,0.451718569,0.254675984,0.530918241,0.288587898,0.584224761,0.334395468,0.320128232,0.306725562,0.466827214,0.230416998,0.549134076,0.280436099,0.597112298,0.335432738,0.322593957,0.334461689,0.45845747,0.232951075,0.546457529,0.27944082,0.59841907,0.333625346,0.342523277,0.386712074,0.457296908,0.324200332,0.52954489,0.338320613,0.578783035,0.360895514
B,0.87908113,0.695870161,0.788439929,0.610014141,0.740944862,0.503086209,0.695038915,0.43848896,0.642665982,0.395063192,0.817087531,0.37787959,0.747522354,0.29874599,0.683480084,0.295206845,0.632447183,0.314189374,0.84096241,0.370798171,0.755780339,0.271315604,0.683840036,0.276372433,0.627738833,0.30242604,0.854470015,0.386130333,0.764508426,0.285208464,0.686914384,0.290308535,0.626520991,0.310013413,0.84864229,0.420334756,0.753590107,0.366161525,0.6914621,0.363081396,0.642510653,0.365411222,0.233884528,0.656349003,0.365472019,0.584926188,0.434062481,0.487803757,0.497026771,0.426417232,0.561445951,0.388021678,0.33424148,0.308652699,0.453284562,0.250871986,0.535475433,0.283205181,0.590693414,0.328896165,0.319073915,0.30777508,0.470659792,0.226690859,0.554656684,0.274354935,0.603025854,0.327659309,0.32358402,0.335806012,0.462016791,0.23348102,0.550275743,0.278495312,0.601088405,0.33217141,0.34522149,0.387379378,0.461608887,0.322175115,0.534502983,0.334902555,0.58362782,0.357524395
B,0.877928138,0.693591237,0.789389551,0.60926342,0.740642071,0.502369463,0.694246173,0.437611461,0.642132401,0.392923743,0.815654933,0.372880101,0.748430908,0.29393518,0.683273435,0.289996028,0.630810261,0.30960381,0.839820802,0.366122395,0.75766027,0.264833391,0.684959054,0.273687422,0.629297495,0.303503722,0.853475928,0.382804275,0.764107049,0.281842828,0.686325252,0.290898979,0.62701118,0.313253909,0.848015487,0.419417411,0.754698455,0.362535566,0.692623734,0.360037208,0.644005001,0.363169253,0.237483189,0.65424186,0.367567331,0.579339564,0.435123116,0.483778626,0.499947965,0.424558312,0.565150142,0.387214601,0.337331682,0.309973478,0.45433712,0.246353939,0.53581804,0.280036509,0.589589894,0.329086661,0.320891649,0.308146,0.469722509,0.22168912,0.55370903,0.271720707,0.59972775,0.328012943,0.32409215,0.335538477,0.460401177,0.224703595,0.54784143,0.274064779,0.595374644,0.331823975,0.345010757,0.385975212,0.4596726,0.315398276,0.531721711,0.331588387,0.578250289,0.358139455
B,0.882840216,0.701465786,0.790927529,0.611169219,0.742461264,0.503267646,0.696525455,0.438147783,0.645211399,0.392108858,0.81467092,0.377897531,0.747721791,0.293266356,0.68232137,0.294678301,0.631044388,0.317918301,0.837817729,0.371181846,0.753372908,0.274037063,0.679785967,0.2831195,0.624279678,0.310554445,0.851239502,0.387320042,0.757393837,0.295167297,0.681701303,0.304806411,0.624164701,0.324452192,0.848888457,0.422771782,0.753895164,0.369139344,0.69217509,0.367133588,0.644086599,0.368406534,0.234865129,0.659179091,0.366470009,0.581644893,0.439042151,0.486128032,0.502645969,0.427271158,0.567142069,0.388272136,0.340686113,0.311445475,0.455040693,0.246489137,0.536869109,0.280787766,0.592347503,0.330907494,0.323826879,0.310640633,0.472127616,0.225711972,0.557461262,0.273195744,0.604151309,0.331248075,0.325619102,0.338560134,0.462139934,0.233523935,0.551388979,0.279506862,0.600586951,0.33556205,0.344472706,0.389701933,0.459065735,0.316423416,0.532273173,0.329955548,0.579889596,0.355580568
B,0.883094251,0.700589478,0.793492138,0.620604753,0.745620608,0.511285305,0.699713647,0.4408907,0.646078467,0.395970017,0.814740002,0.390303582,0.75102675,0.302233815,0.687943041,0.29798457,0.637320161,0.315829575,0.836233079,0.379085362,0.757204235,0.275269926,0.684853435,0.276225924,0.627681911,0.301110387,0.848956764,0.390193015,0.758142769,0.295118988,0.683361173,0.301760852,0.625562847,0.321703255,0.846975863,0.419849455,0.751547933,0.365924954,0.68953526,0.366330862,0.641519785,0.37159431,0.237689227,0.656685233,0.364622474,0.583044529,0.440928668,0.487447649,0.504010975,0.429517925,0.570060849,0.392557114,0.345096499,0.312797874,0.461026192,0.248990163,0.542125821,0.285687447,0.597687483,0.338638097,0.326410204,0.311575353,0.479448169,0.232559979,0.562345564,0.283334255,0.608147025,0.341162235,0.326472878,0.337734789,0.467675447,0.241991371,0.555296421,0.289556623,0.605414033,0.345286012,0.342777669,0.385185361,0.459702998,0.319793463,0.534359753,0.334724218,0.584698081,0.35918802
B,0.885142326,0.703194618,0.793068826,0.626787186,0.743804276,0.517834306,0.700026751,0.446409613,0.650643528,0.399004519,0.814436138,0.396885276,0.749890387,0.310388625,0.685614407,0.306342423,0.632813811,0.323262751,0.833721519,0.38345933,0.754531324,0.279466718,0.682071209,0.280478835,0.624910235,0.305388719,0.844249547,0.392195702,0.751147866,0.303755641,0.6762954,0.313176394,0.618361115,0.334896237,0.842010081,0.420302033,0.74619168,0.371770531,0.681898355,0.374166578,0.631111205,0.37936604,0.238765359,0.651646376,0.366845876,0.578896165,0.440873742,0.485520095,0.503645301,0.429192752,0.565541148,0.38996169,0.344905496,0.311325073,0.457043618,0.24558416,0.537829995,0.279820919,0.592918396,0.330763251,0.326088786,0.309031993,0.475540221,0.233668566,0.558286071,0.283965826,0.604217887,0.339968741,0.326368868,0.333561361,0.464992642,0.245668545,0.553402066,0.293763727,0.603924632,0.34974578,0.343240529,0.379759997,0.459361196,0.318127692,0.534235239,0.335312963,0.585141659,0.362050831
B,0.889046967,0.704552174,0.807297289,0.640009701,0.7522192,0.52904439,0.704947889,0.44812265,0.654242933,0.40175271,0.822904468,0.405873984,0.750632405,0.31312108,0.685180664,0.309222102,0.630322635,0.325654656,0.831987619,0.393227816,0.753414512,0.287963152,0.683548391,0.289002478,0.626218677,0.309696913,0.833985925,0.401401937,0.746049166,0.3210904,0.678334355,0.326693714,0.6231457,0.342707455,0.829067469,0.427307636,0.743653834,0.384407073,0.685005724,0.387861073,0.636756122,0.39197132,0.240387872,0.65003407,0.36883989,0.576943517,0.443038285,0.486171901,0.505907595,0.432590365,0.568031669,0.392467439,0.347004294,0.311389476,0.458787978,0.249059677,0.538893521,0.282528579,0.594226122,0.330741584,0.328450918,0.308978349,0.476495028,0.23621507,0.559667349,0.283282101,0.606222987,0.33942008,0.327846795,0.333147526,0.464842349,0.249678984,0.552825511,0.295672476,0.602820873,0.350634366,0.343811274,0.379963756,0.457917094,0.319008976,0.531780005,0.334820211,0.58138907,0.361232877
B,0.885864377,0.693145394,0.796732843,0.63077414,0.744736016,0.5221771,0.700382352,0.448634595,0.648164034,0.400865644,0.804690659,0.397146761,0.739220858,0.322018951,0.675245404,0.320446551,0.622433364,0.337505519,0.825428843,0.38148129,0.748240471,0.28746745,0.676782131,0.290675342,0.618269801,0.315341383,0.839677632,0.388437629,0.751956522,0.300249338,0.677015066,0.309307784,0.617115319,0.331173182,0.842597485,0.415602058,0.749836206,0.369098872,0.686627269,0.36996001,0.635878444,0.373632401,0.24393183,0.650197327,0.368484199,0.577539921,0.441192597,0.485924184,0.504849017,0.430703044,0.567130685,0.392468691,0.345950842,0.31289199,0.458262205,0.249718383,0.539688885,0.283993721,0.595108926,0.333139032,0.328164011,0.310038239,0.475393146,0.237358958,0.559675455,0.284172297,0.606715441,0.338564694,0.328362048,0.332452923,0.465851068,0.248904184,0.554183602,0.292954803,0.603950083,0.347455353,0.345261276,0.375442088,0.46062696,0.315314651,0.534165263,0.331261039,0.583023667,0.35947004
B,0.884374082,0.690485716,0.799866438,0.62927258,0.74645257,0.520719349,0.700226486,0.443238258,0.64541918,0.398255527,0.808460474,0.395687163,0.742970407,0.312400132,0.678527832,0.308513582,0.625462711,0.323447138,0.825655282,0.381079614,0.751463532,0.280840933,0.682210207,0.28346777,0.626650929,0.30689019,0.836400926,0.388624996,0.749699473,0.303772509,0.677744269,0.310697287,0.62043345,0.328565121,0.837777138,0.414696991,0.747447908,0.367943704,0.686172128,0.368444026,0.636920869,0.36972788,0.244951293,0.648433328,0.372328728,0.574191093,0.444863439,0.481449604,0.50923413,0.428862453,0.57335031,0.393351823,0.348025024,0.316705376,0.457347929,0.250224501,0.538572311,0.282318562,0.595596552,0.332733095,0.329520226,0.312616587,0.477141708,0.236626565,0.561070621,0.284873456,0.607874632,0.341498286,0.329422474,0.333604127,0.468210816,0.245902076,0.555319786,0.291070223,0.60455811,0.345276773,0.346114546,0.375121504,0.462692082,0.315083265,0.535619915,0.330368638,0.584333956,0.355838954
B,0.888531208,0.697740793,0.803628683,0.629191697,0.748500586,0.519857705,0.700520515,0.445603132,0.648970723,0.399031192,0.810897171,0.398495644,0.739987969,0.322695434,0.674900115,0.31821841,0.62078774,0.332384229,0.826371312,0.381620407,0.749630272,0.283736825,0.681376755,0.284917355,0.62470305,0.309305072,0.83647877,0.386750042,0.749522746,0.303089023,0.678570688,0.307754815,0.620772243,0.325484931,0.837602794,0.412440062,0.748053432,0.364928186,0.685446382,0.362762719,0.633730114,0.362555265,0.241865173,0.647231042,0.371158898,0.573325157,0.444283068,0.480053663,0.510022521,0.427464604,0.573392272,0.392041117,0.34724772,0.313290507,0.457265377,0.246478036,0.537723184,0.279695153,0.593033135,0.330471575,0.328255922,0.309826285,0.474440128,0.231435567,0.558608651,0.282161772,0.604578853,0.340661705,0.327978224,0.33172667,0.466206223,0.240229636,0.554272413,0.287860781,0.602995992,0.343862444,0.344759643,0.374431103,0.462339133,0.312213093,0.536011219,0.328202903,0.584031165,0.354455411
B,0.890230834,0.696548939,0.809307933,0.63339901,0.751559317,0.521510482,0.699693322,0.443376482,0.645362318,0.399164826,0.811384737,0.398078293,0.74060756,0.316397846,0.676384628,0.311656952,0.623051763,0.324816704,0.825556755,0.379516691,0.753853977,0.273847818,0.686746836,0.27553916,0.631429195,0.300546825,0.834691465,0.38594836,0.751887441,0.300867796,0.682726204,0.30588609,0.625784039,0.322912574,0.835484803,0.413424134,0.748013675,0.368489802,0.687214911,0.368482083,0.63645792,0.367875993,0.238691717,0.647862613,0.367677242,0.57174325,0.442332238,0.479412138,0.507875323,0.426269263,0.571323276,0.389262974,0.347210795,0.308663845,0.461017072,0.245273232,0.54103446,0.281090081,0.595568061,0.331178069,0.326638281,0.305740416,0.47724098,0.229902998,0.561445057,0.282689631,0.60707128,0.340236336,0.324701905,0.328571618,0.467286736,0.239732951,0.55550015,0.290031374,0.603870571,0.34567529,0.340004504,0.372803897,0.45826447,0.308754325,0.530630529,0.327000052,0.577177465,0.353925556
B,0.889903069,0.689985573,0.804710388,0.627741694,0.74787879,0.517682374,0.70063597,0.438364863,0.646054327,0.389614344,0.809600949,0.389605463,0.743866444,0.300204575,0.67976284,0.295312107,0.626324892,0.311223984,0.825281739,0.376419008,0.75190115,0.273598105,0.682948649,0.276352823,0.62647891,0.300793529,0.836212635,0.384367138,0.74899137,0.303627074,0.67716074,0.311178684,0.618861079,0.328335553,0.840416968,0.410892934,0.7512061,0.363921136,0.689241588,0.363578022,0.63825953,0.362348825,0.236084118,0.646158338,0.368024081,0.569996834,0.441518426,0.475549757,0.508914292,0.421262324,0.573059261,0.381119221,0.343596637,0.31086123,0.455027193,0.243059009,0.537123024,0.276861131,0.593379736,0.327391863,0.324769914,0.305337489,0.473185778,0.226662412,0.559253573,0.277082682,0.606968403,0.336049259,0.324489236,0.32582739,0.465798497,0.234424382,0.5549559,0.282217264,0.604892552,0.338541985,0.341238886,0.367495984,0.459165335,0.303498209,0.532207727,0.320822567,0.580304563,0.348776609
B,0.894991994,0.688527584,0.808132708,0.631513774,0.748472095,0.521864116,0.70116818,0.437193394,0.649553418,0.385719508,0.809587061,0.399108738,0.734940827,0.313892245,0.6688357,0.306643128,0.614295542,0.316781849,0.826136589,0.376380533,0.749521792,0.269114435,0.680261493,0.270078242,0.624225438,0.29409194,0.836405277,0.378745615,0.749307096,0.291184217,0.677998781,0.297828317,0.620105386,0.31716466,0.839032292,0.401270449,0.75156194,0.355509341,0.687762856,0.353238881,0.634719551,0.350856006,0.233082041,0.64250946,0.367518544,0.563586712,0.440109283,0.468824446,0.506641328,0.415658981,0.569132209,0.376057088,0.340022683,0.303833216,0.453611106,0.238201201,0.535526931,0.274022102,0.591486096,0.32514888,0.32065922,0.299946189,0.470965743,0.220598981,0.557184458,0.273594499,0.603772879,0.333465844,0.319344014,0.321944743,0.462172359,0.227665365,0.551563442,0.278431743,0.599678516,0.336194456,0.335314989,0.364674151,0.452660471,0.295755208,0.524996221,0.315492004,0.571018159,0.345795214
B,0.892725229,0.681337476,0.809514463,0.633217931,0.748326242,0.518014669,0.69816488,0.428745478,0.647746444,0.376240194,0.818095505,0.397613347,0.732684135,0.319436848,0.667738914,0.319268227,0.615306318,0.329489738,0.833006561,0.37014851,0.753262341,0.262564361,0.684253335,0.26557529,0.629069567,0.289519012,0.837338924,0.37366569,0.754966378,0.296080917,0.687028229,0.301619977,0.633414924,0.318790704,0.832728028,0.39535588,0.755586743,0.360660076,0.698665619,0.36828208,0.651517391,0.375543714,0.230143741,0.638519585,0.363590986,0.559689045,0.437420726,0.464492112,0.507050574,0.412337035,0.573675334,0.37335977,0.341471404,0.300797135,0.453653187,0.235561252,0.533988655,0.271850795,0.588632941,0.322842419,0.32204172,0.295255601,0.471508682,0.217702642,0.55531925,0.270502627,0.600117683,0.330442607,0.319199443,0.316946268,0.462293714,0.223941624,0.549181521,0.275763452,0.596532106,0.333148479,0.333139956,0.360457242,0.45127064,0.293567836,0.52233398,0.313911945,0.567655563,0.343054861
B,0.887769699,0.674236298,0.802608907,0.62443465,0.744354784,0.513881803,0.696959972,0.42714873,0.647257745,0.375173956,0.808922172,0.391349614,0.732267976,0.31131646,0.667892098,0.308862686,0.615341425,0.319112062,0.823489666,0.365703821,0.748689055,0.255627692,0.680484354,0.258796215,0.625080824,0.283650637,0.829716027,0.367974222,0.74395597,0.287202239,0.675582886,0.295730174,0.620460033,0.314774543,0.827199697,0.390705585,0.742827952,0.351018846,0.681635022,0.354457766,0.630505085,0.357864678,0.231019586,0.634113491,0.362617552,0.557400703,0.435387701,0.462613165,0.501329303,0.409604698,0.565377355,0.373618424,0.339045763,0.301141202,0.44943133,0.235500678,0.530400932,0.271282434,0.584597647,0.322200388,0.320100069,0.295045286,0.466718167,0.217601672,0.551079631,0.268666655,0.595605433,0.328303546,0.318230778,0.315760016,0.457722515,0.223974884,0.545567632,0.272256851,0.593051016,0.329644352,0.332717866,0.357762188,0.449505448,0.29210934,0.522877455,0.309729248,0.570649385,0.338918179
B,0.885611832,0.666221201,0.801000535,0.6192981,0.744209647,0.511619925,0.698483169,0.424664974,0.647855103,0.371501207,0.802712321,0.383701891,0.729471922,0.299058318,0.666183352,0.297426015,0.614533186,0.313534051,0.817677855,0.363713175,0.738639951,0.264002264,0.671466947,0.269493282,0.617400229,0.295764148,0.825655997,0.367228866,0.742077112,0.287967801,0.673451841,0.294780701,0.618692696,0.316014558,0.827722013,0.38888073,0.745894492,0.348088443,0.686225712,0.348888069,0.636942267,0.352237046,0.235779524,0.62657553,0.365266263,0.548887074,0.435732454,0.457078904,0.502687752,0.405240953,0.567096114,0.367439896,0.340063095,0.298266143,0.447641045,0.232960761,0.527568817,0.26990518,0.580769181,0.321388125,0.323006809,0.291816562,0.46499294,0.215972975,0.548197389,0.266228348,0.592746854,0.325657964,0.3222332,0.310810208,0.458916187,0.223619327,0.543812931,0.272426933,0.589123607,0.330176771,0.338332981,0.351886898,0.452412724,0.289613664,0.523227036,0.309221506,0.568304479,0.341338992
B,0.885997832,0.659918427,0.799318612,0.612700045,0.740804076,0.504673064,0.69387728,0.418651819,0.644514799,0.365404606,0.801377416,0.38251701,0.724960625,0.304841518,0.662916124,0.307722986,0.611742795,0.324344695,0.819267929,0.359418392,0.741054356,0.260903358,0.675201774,0.266491622,0.621453762,0.291531742,0.828018308,0.363803983,0.749521732,0.283339858,0.682401538,0.289832979,0.629087508,0.311046004,0.82948935,0.383849859,0.752141416,0.345808208,0.694694757,0.347912848,0.64724648,0.351133496,0.237213328,0.626932502,0.364969552,0.550260663,0.436139286,0.457998872,0.501829028,0.405742288,0.565046072,0.368696123,0.342347503,0.29832226,0.451322079,0.235331789,0.531290531,0.271531194,0.58497262,0.321884394,0.324866027,0.291666716,0.467766255,0.217544153,0.552330017,0.266990244,0.597783566,0.325615168,0.323355913,0.3102718,0.460451841,0.224818885,0.547373176,0.272270739,0.59447062,0.328832597,0.33804363,0.350236654,0.453250378,0.28848502,0.525650442,0.307570457,0.572366118,0.338692576
B,0.874818802,0.661984861,0.785944045,0.600095809,0.736180484,0.498397261,0.698312879,0.423104346,0.659360886,0.369342357,0.784201384,0.384572178,0.725346327,0.302275777,0.664758444,0.301056445,0.613950014,0.321335852,0.801490009,0.366559595,0.730417311,0.272223502,0.664596081,0.280743301,0.611118317,0.310561836,0.815189779,0.366071105,0.734650612,0.279172599,0.665884197,0.291616559,0.610978007,0.31937927,0.822141886,0.382009715,0.735361159,0.335536212,0.673712492,0.333968878,0.623236775,0.336727321,0.243974954,0.621441662,0.367649913,0.543445408,0.43926084,0.451851755,0.503518105,0.399771392,0.564020038,0.362768531,0.350225955,0.293168664,0.454662472,0.23230049,0.531106591,0.2698614,0.581436932,0.319726527,0.330937326,0.289567024,0.470266521,0.216115966,0.550802529,0.267699629,0.591456413,0.328753203,0.325882524,0.309680164,0.459190547,0.224575475,0.541360855,0.272735298,0.583993137,0.32968241,0.33559233,0.351617575,0.445955664,0.292466462,0.514257073,0.309313655,0.556994617,0.337889612
